,Department,zip_code,Variance,Distance,Cosine,Nouns_nb,Variance_std,Distance_std,Cosine_std
12779,31,31400,416.48810622536155,2547.023772776784,419.04041982433694,32,13.015253319542548,5.135128574146742,0.8448395560974535
12780,74,74160,114.28861158979655,225.87290178167876,38.316098685150834,10,11.428861158979654,5.019397817370639,0.8514688596700185
12781,35,35230,146.1626328414854,338.52307935572065,55.21154906300636,12,12.180219403457116,5.129137565995768,0.836538622166763
12782,78,78220,396.96577797290297,2618.0165944159958,449.44230637629573,33,12.029265999178877,4.958364762151507,0.8512164893490449
12783,69,69003,1605.5862501798856,35385.898802569885,5855.4013972942985,117,13.722959403246886,5.214544474295591,0.8628649273937958
12784,22,22300,432.71225328024224,2857.2410966334296,478.32643184855993,34,12.726830978830654,5.0931213843733145,0.85263178582631
12786,93,93160,192.2445186318429,549.1922656952348,89.69653369098681,15,12.81630124212286,5.2304025304308075,0.854252701818922
12787,70,70000,203.0622110346863,742.3696788151057,130.76755473265686,18,11.281233946371461,4.852089404020298,0.8546899002134435
12788,54,54600,166.934290943265,458.07827111966617,72.80870708516888,14,11.92387792451893,5.033827155161167,0.800095682254603
12789,60,60640,124.041358726331,235.8674852565965,38.65954378018753,10,12.4041358726331,5.241499672368811,0.8591009728930563
12790,21,21240,609.2358493485067,4634.6207875337195,754.9897457482217,42,14.505615460678731,5.382834828726736,0.8768754306018836
12791,40,40200,149.10816419093234,297.84396341058374,47.82878441404718,11,13.555287653721122,5.415344789283341,0.869614262073585
12792,69,69003,1605.5862501798856,35385.898802569885,5855.4013972942985,117,13.722959403246886,5.214544474295591,0.8628649273937958
12793,67,67000,285.57903558089583,1115.7664523702933,175.78383953667176,21,13.599001694328374,5.313173582715683,0.8370659025555798
12794,67,67150,485.0239604067134,3700.850611911191,624.640552674586,39,12.436511805300343,4.994400285980015,0.8429697067133415
12795,67,67150,263.6069441948205,1301.4875087042146,218.28059705098025,24,10.983622674784188,4.715534451826865,0.7908717284455806
12796,13,13170,461.8547770177628,3344.5848398907615,576.2190104404633,37,12.482561541020615,5.021899158995137,0.865193709370065
12797,18,18520,312.1411565361225,1708.8430062321136,295.71916318692536,27,11.560783575411945,4.868498593253885,0.8425047384242887
12798,13,13100,510.39793102463085,3967.933426595966,662.9231599286139,40,12.759948275615772,5.087094136661495,0.8499014870879665
12799,76,76000,159.3480121600686,399.6869649549549,59.71272811768344,13,12.257539396928355,5.124191858396857,0.7655477963805569
12800,92,92150,230.5670109758341,790.5960453281755,132.06115901642514,18,12.809278387546339,5.1672944139096435,0.8631448301727133
12802,54,54800,315.7252588223936,1347.4812701907267,213.0834796972928,23,13.727185166191026,5.326012925655046,0.8422271924794182
12803,92,92500,123.82775666513288,272.690222847676,45.99695758570191,11,11.257068787739353,4.958004051775927,0.8363083197400346
12804,69,69390,118.13739471556629,338.14275428132333,63.301411834201936,13,9.087491901197406,4.335163516427222,0.8115565619769479
12805,17,17137,236.08879681227907,870.8465694742785,146.25584863830554,19,12.425726148014688,5.092669996925605,0.8552973604579271
12806,77,77590,134.38184044897804,284.01136695306633,47.461740937492436,11,12.216530949907094,5.163843035510297,0.8629407443180444
12808,59,59500,522.6149313422574,3276.196100338293,488.0878758630372,35,14.931855181207354,5.506211933341669,0.8203157577530037
12809,41,41000,376.9590485972015,1976.1548810995625,323.4289152209457,28,13.462823164185767,5.2279229658718585,0.8556320508490628
12811,94,94430,411.9937791204287,2299.8816262173505,371.67180586305517,30,13.733125970680957,5.287084198200805,0.8544179445127705
12812,44,44240,166.2702368853081,458.1616027887022,73.93186091153552,14,11.87644549180772,5.034742887787936,0.8124380319948958
12813,77,77850,211.5466867115842,748.3274185326084,124.39249126028143,18,11.752593706199121,4.891028879298094,0.8130228186946499
12814,63,63400,384.1378931599997,2100.7480816292027,333.30355509484497,29,13.246134246896542,5.174256358692618,0.8209447169823768
12815,29,29460,112.01846771232606,189.77505136701612,31.61895159484497,9,12.446496412480673,5.271529204639337,0.8783042109679158
12816,44,44980,141.15648727231752,373.46407748992675,62.55777355523214,13,10.858191328639808,4.788000993460599,0.8020227378875915
12817,44,44140,406.00227838915623,2636.6401529502646,459.582247367883,33,12.303099345125947,4.993636653314895,0.8704209230452329
12818,94,94700,484.7175893093432,3290.736680429368,549.4808514422599,36,13.46437748081509,5.223391556237092,0.8721918276861268
12819,95,95000,211.42925065072095,758.6375615792153,131.20511051969748,18,11.746069480595608,4.95841543515827,0.8575497419588071
12820,92,92380,177.8135326413917,578.8786483286373,98.06234069562089,16,11.113345790086981,4.8239887360719775,0.8171861724635074
12821,33,33610,145.2931964328149,295.19386234124795,47.72983679011249,11,13.208472402983174,5.367161133477236,0.8678152143656817
12822,27,27500,136.27796790311572,247.00451579522021,37.02628998518396,10,13.627796790311573,5.488989239893782,0.8228064441151991
12823,44,44690,150.98383099283103,389.45591593331716,66.5574636646447,13,11.614140845602387,4.993024563247656,0.8533008162133936
12824,38,38100,297.3376295416219,1136.819582208226,175.93088007125772,21,14.158934740077232,5.413426581943933,0.8377660955774177
12825,82,82000,163.50161476072833,404.560875027074,66.45467270444168,13,12.577047289286794,5.186677884962488,0.8519829833902779
12826,6,6140,260.31019410653306,986.0961234291275,160.49705331073312,20,13.015509705326654,5.189979596995408,0.8447213332143848
12827,1,1500,526.5685900600707,3876.0199259283972,626.229912924249,39,13.501758719488993,5.23079612136086,0.845114592340417
12828,31,31300,222.29647467852172,907.2925736022463,150.29870996324746,20,11.114823733926086,4.77522407159077,0.7910458419118287
12829,14,14110,74.03254882699544,103.85607768022555,18.103410997374475,7,10.57607840385649,4.9455275085821695,0.8620671903511654
12830,80,80650,151.90467811864647,344.1974335782022,56.6494869992554,12,12.658723176553872,5.215112629972761,0.8583255605947788
12831,30,30100,177.06730089044459,471.6810988623842,79.64732582062841,14,12.64766434931747,5.183308778707519,0.8752453386882243
12832,80,80132,987.4594396218076,13662.510803283516,2247.946760597791,73,13.526841638654899,5.19882450657668,0.8553830900296009
12833,94,94220,424.82846498144596,2954.333257881481,505.3597390254238,35,12.137956142327027,4.965265979632742,0.849344099202393
12834,92,92380,101.33634038216174,180.2948057945228,30.641580239590805,9,11.259593375795749,5.008189049847855,0.8511550066553002
12835,31,31500,101.12146381255977,150.14346834736318,23.64087445780291,8,12.640182976569971,5.3622667266915425,0.8443169449215324
12836,82,82160,185.69449677659546,533.1476781391449,91.05162630064372,15,12.379633118439697,5.077596934658523,0.8671583457204164
12837,69,69007,250.75016697204032,1046.63936846348,181.07683524682986,21,11.94048414152573,4.983996992683238,0.8622706440325232
12838,25,25300,308.561175097369,1079.66207905723,166.88688542446303,20,15.42805875486845,5.682431995038052,0.8783520285498054
12839,92,92230,149.98942286532986,343.7464756534806,57.92120786731301,12,12.499118572110822,5.208279934143646,0.8775940585956516
12840,75,75013,97.49523640013885,177.22488709507738,30.859415747489614,9,10.832804044459872,4.922913530418816,0.8572059929858226
12841,31,31280,150.12346245445812,343.3941584838245,55.86675510437908,12,12.51028853787151,5.202941795209463,0.846465986429986
12842,77,77500,1211.0932691515527,22822.12653205135,3950.05568009552,96,12.61555488699534,5.004852309660383,0.8662402807227018
12843,61,61600,284.0754634768782,1265.866979590221,215.47565815224408,23,12.351107107690357,5.0034267967992925,0.8516824432895023
12845,6,6400,2041.6672255603107,58467.207927762465,9653.227113613419,151,13.520975003710667,5.162667366689843,0.8523820850872775
12846,25,25700,106.75854763347458,217.09221549696335,35.87696440765234,10,10.675854763347457,4.824271455488074,0.7972658757256075
12847,13,13080,159.43338236071517,443.54118187863503,75.11333783110338,14,11.388098740051083,4.874078921743242,0.8254212948472899
12848,7,7240,321.55657129159545,1934.1021494334943,341.84060751172194,29,11.088157630744671,4.7637983976194445,0.8419719396840442
12849,31,31400,245.30168178323322,1032.2307221948283,177.90180549426557,21,11.681032465868249,4.915384391403944,0.847151454734598
12850,83,83700,273.5729748990692,1170.9900014592718,193.61957494139756,22,12.435135222684965,5.069220785537973,0.8381799781012881
12851,31,31800,1063.5023872472163,15287.932891812918,2509.2486360124667,77,13.811719314898914,5.224857447646246,0.8575695953562771
12852,28,28,144.6714144751966,335.9288197762037,54.77766869269187,12,12.055951206266384,5.089830602669752,0.829964677161998
12853,24,24110,126.50190363073507,275.0400741365449,44.764642906869426,11,11.500173057339552,5.000728620664453,0.8139025983067169
12854,13,13009,174.76979211894877,522.2942480609902,86.8974040724107,15,11.651319474596585,4.974230933914193,0.8275943244991495
12855,81,81340,1054.2398313009364,16812.451689092875,2832.9180624965484,82,12.856583308548005,5.062466633270965,0.8530316358014298
12856,93,93250,149.8001730477872,343.62039606163074,56.11255639321489,12,12.483347753982267,5.206369637297436,0.8501902483820437
12857,67,67200,334.01834004751055,1576.646743106683,258.33152457953537,25,13.360733601900423,5.255489143688943,0.8611050819317846
12858,69,69330,202.2609709961523,806.363439119876,145.02843847889355,19,10.645314262955385,4.7155756673676965,0.8481195232683834
12859,6,6100,459.0355493417062,2927.4362102730347,484.90582498880076,34,13.501045568873712,5.218246364123057,0.8643597593383258
12860,91,91090,251.98004387753423,1124.2902475553217,198.4139018305742,22,11.453638358069737,4.8670573487243365,0.8589346399591956
12861,5,5120,231.3098794463333,929.0675726286325,161.7620813301769,20,11.565493972316665,4.889829329624382,0.8513793754219837
12862,47,47000,494.82790261705605,4024.142386550119,678.6762699972421,41,12.068973234562343,4.907490715305023,0.8276539878015148
12863,75,75004,538.8665488088938,4225.8210070925015,709.3955852001616,41,13.143086556314481,5.153440252551831,0.8651165673172703
12864,13,13130,129.72302474473003,359.8882654505643,66.07267822771037,13,9.978694211133078,4.6139521211610806,0.8470856183039791
12865,79,79800,115.78500531175811,225.84868535372362,35.488235090461146,10,11.578500531175811,5.018859674527191,0.7886274464546921
12866,56,56590,226.6079473402542,917.1140102620093,160.82421642149555,20,11.330397367012711,4.82691584348426,0.8464432443236608
12867,33,33127,411.65859498054806,2416.924619880158,400.17532009727427,31,13.27930951550155,5.197687354580985,0.8605920862306974
12868,33,33290,171.5504794749612,460.75035218955145,78.20074608591601,14,12.253605676782943,5.063190683401665,0.8593488580869891
12869,92,92140,190.22231501635883,657.4881367542272,109.16730706176025,17,11.189547942138756,4.834471593781082,0.8027007872188254
12870,16,16100,96.50530703567196,146.11537750300081,23.3730551161424,8,12.063163379458995,5.218406339392886,0.8347519684336572
12871,92,92190,379.64521472922297,2320.777725966259,400.4470775428058,31,12.246619829974934,4.990919840787654,0.8611765108447437
12872,59,59810,461.4444761995122,3201.4704677161117,521.4944539101903,36,12.817902116653118,5.081699155104939,0.8277689744606195
12873,38,38300,277.43883087544964,1096.4703322785745,171.88470173483523,21,13.211372898830936,5.221287296564641,0.8184985796896915
12874,59,59290,276.6082678810559,1096.1192332312403,181.5473592502202,21,13.17182228005028,5.21961539633924,0.8645112345248581
12875,69,69360,999.7410342542648,12919.154894394735,2096.977677348918,70,14.282014775060926,5.349546540122043,0.8683137380326782
12876,69,69360,938.9007353664151,11194.658073558741,1805.953842690567,65,14.444626697944848,5.382047150749395,0.8682470397550802
12877,64,64300,733.5400112410416,9186.377719067994,1597.3782940041606,62,11.831290503887768,4.857946969364354,0.8447267551582023
12878,66,66450,111.5628855752192,189.520068291921,28.614686078331303,9,12.395876175024355,5.26444634144225,0.7948523910647585
12879,38,38150,250.51083844646752,899.0345312860551,140.96879725845375,19,13.184780970866711,5.257511878865819,0.8243789313359868
12880,92,92330,774.2398675100075,8339.97162732964,1331.5774755464076,57,13.583155570351009,5.225546132412055,0.8343217265328369
12881,81,81140,481.5978627436758,3418.762625676322,575.3258028703561,37,13.016158452531778,5.133277215730213,0.8638525568623966
12882,39,39100,120.47682775416386,196.5460015327563,31.23310606118989,9,13.386314194907095,5.459611153687675,0.8675862794774969
12883,75,75006,421.9583448501673,2561.6463240353755,423.339019920964,32,13.186198276567728,5.16460952426487,0.8535060885503306
12884,43,43590,731.1389215611463,4540.992495249151,598.7922306344352,39,18.747151834901185,6.128195000336237,0.8080866810181312
12885,68,68800,293.88205721054015,1459.5398474696385,240.40867047344975,25,11.755282288421606,4.865132824898795,0.8013622349114992
12886,43,43120,497.29018579615166,3916.738778037705,673.1516575408624,40,12.432254644903791,5.021459971843211,0.8630149455652082
12887,67,67000,340.00707999850624,1881.889972783879,316.84158617588406,28,12.14310999994665,4.9785449015446535,0.8382052544335558
12888,91,91240,180.2470977023483,530.0965516999744,89.43353538747095,15,12.016473180156554,5.048538587618804,0.851747956071152
12889,5,5700,521.8233590309776,3999.7052631582537,666.2650597260257,40,13.04558397577444,5.127827260459299,0.8541859740077252
12890,13,13002,301.51471194629306,1314.5932564187287,215.76902241142625,23,13.109335302012742,5.196020776358612,0.8528419858159141
12891,78,78230,106.24897482663451,251.2522130255972,43.807451238147095,11,9.658997711512228,4.5682220550108585,0.7964991134208563
12892,38,38160,189.78883903753035,601.5945513820244,104.13230996019001,16,11.861802439845647,5.013287928183536,0.8677692496682501
12893,17,17000,138.41961623864867,417.947296666451,77.31098305979746,14,9.887115445617763,4.592827435895066,0.8495712424153568
12894,95,95300,842.586619915338,8915.911815784053,1402.5136133643532,58,14.52735551578169,5.3937760531059,0.8484655858223552
12895,75,75013,588.6631942188162,4583.65971547308,724.3476086276709,42,14.015790338543244,5.323646591722508,0.8412864211703495
12896,13,13015,196.6126087875088,554.3532870671971,90.01781937721303,15,13.107507252500588,5.279555114925687,0.857312565497267
12897,11,11100,195.7674487239213,497.77664092260517,77.98564399439272,14,13.983389194565806,5.470072977171485,0.8569850988394804
12898,44,44000,191.3983420275198,601.6378314792414,98.35936947432107,16,11.962396376719987,5.013648595660345,0.819661412286009
12899,50,50200,102.31300657218434,213.1579239494309,37.903982846671596,10,10.231300657218434,4.736842754431798,0.8423107299260355
12900,11,11540,174.17371055888725,572.6382299781599,101.37595538578805,16,10.885856909930453,4.771985249817999,0.8447996282149004
12901,31,31800,183.7756900280722,534.1153671536257,89.51189452331978,15,12.251712668538147,5.086813020510721,0.8524942335554265
12902,42,42380,163.67575521218046,455.1774652984397,78.41972668173487,14,11.691125372298604,5.001950168114722,0.8617552382608228
12903,77,77580,103.49565117598253,151.43422097260307,23.67935310634688,8,12.936956396997816,5.408365034735824,0.8456911823695314
12904,94,94700,331.31453092222444,1564.7509593397692,262.37209533694113,25,13.252581236888977,5.215836531132564,0.8745736511231371
12905,44,44600,222.35649569584422,843.7772531921688,140.4178965828016,19,11.702973457676011,4.93436990170859,0.8211572899579042
12906,8,8220,111.57658146093456,157.49825370181546,24.292717086934953,8,13.94707268261682,5.624937632207695,0.8675970388191054
12907,92,92380,245.31148325426616,1032.9921932150778,175.20487900242645,21,11.681499202584103,4.919010443881323,0.8343089476306021
12908,75,75015,157.02028640702895,350.7259818192392,53.23379528369345,12,13.085023867252412,5.314030027564231,0.8065726558135372
12909,59,59650,163.65187472523814,504.10727957699885,88.31276828589387,15,10.910124981682543,4.801021710257132,0.8410739836751797
12910,91,91170,109.12711575391226,219.84096877116147,36.798151883557296,10,10.912711575391226,4.885354861581366,0.8177367085234954
12911,91,91330,563.1462209110998,4768.80229424346,786.0678604034318,44,12.79877774797954,5.041017224358837,0.8309385416526763
12912,73,73100,187.291297492605,592.7703928805765,100.42801814178964,16,11.705706093287812,4.939753274004804,0.8369001511815803
12913,38,38300,234.64064172477572,798.8540778270421,121.55267173121157,18,13.035591206931985,5.221268482529688,0.794461906739945
12914,92,92300,350.9122941394764,1910.6858398362144,317.2141302207544,28,12.532581933552729,5.054724444011149,0.8391908206898264
12915,44,44170,150.2211758224776,434.5933011503125,79.24014610094207,14,10.730083987319828,4.775750562091346,0.8707708362740887
12916,49,49350,91.86989148244837,200.7326203569296,36.96077209093788,10,9.186989148244837,4.460724896820658,0.8213504909097307
12917,78,78600,191.35101425998695,544.4426533330428,87.0604562879473,15,12.75673428399913,5.1851681269813605,0.8291472027423553
12918,78,78550,202.93512585052997,562.4836613063386,89.36832388386118,15,13.529008390035331,5.356987250536558,0.8511268941320113
12919,14,14111,630.7834116418612,5786.894946859313,961.1747762944901,48,13.141321075872108,5.130226016719249,0.8521052981334132
12920,31,31000,684.8608593408968,6829.394336999355,1152.3114499848448,52,13.170401141171093,5.150372803166935,0.8690131598679071
12921,69,69130,1886.0327760739253,47605.171674221274,7783.877002170002,135,13.97061315610315,5.2631477804556415,0.8605723606600334
12922,69,69150,192.38723498280683,439.5296962380407,68.26943612750624,13,14.799018075600525,5.634996105615906,0.8752491811218749
12923,67,67100,345.4006291898278,1795.99215444365,288.70686743658285,27,12.792615895919548,5.116786764796723,0.8225266878535124
12924,1,1500,230.02364934696698,994.8598453843645,169.87673403234913,21,10.953507111760333,4.73742783516364,0.808936828725472
12925,56,56250,256.41484617773807,828.978702584139,126.28984762461883,18,14.24526923209656,5.418161454798294,0.8254238406837832
12926,31,31140,228.0605841973135,1062.5531090533448,193.00901215528538,22,10.366390190786976,4.599797008888938,0.8355368491570796
12927,42,42650,146.6814730172527,296.48676958380486,47.40579279725227,11,13.33467936520479,5.390668537887361,0.8619235054045867
12928,31,31130,215.24734575765865,641.1865388320666,105.44153875087069,16,13.452959109853666,5.343221156933889,0.8786794895905891
12929,54,54000,79.85975797579799,132.00388829161528,23.824850513027208,8,9.982469746974749,4.714424581843403,0.8508875183224003
12930,69,69126,192.20668033649852,438.3376295984796,68.11292032441159,13,14.785129256653732,5.619713199980508,0.873242568261687
12931,31,31670,278.6385558231962,1102.9569169688639,173.16243302429362,21,13.268502658247439,5.252175795089828,0.8245830144013981
12932,9,9000,832.4425018358004,11720.069297039294,2037.1617021593356,70,11.892035740511433,4.853030764819583,0.8435452182854392
12933,6,6690,476.2289999734319,3533.792690566112,599.1511384210276,38,12.532342104563996,5.02673213451794,0.8522775795462696
12934,69,69100,396.6840660087049,2611.349568371705,448.1039610186358,33,12.020729272991058,4.945737818885805,0.8486817443534769
12935,50,50150,167.5975566126258,458.75977133416797,79.65921877929532,14,11.971254043758986,5.041316168507341,0.8753760305417068
12936,78,78280,151.836144154613,345.38112943702765,57.42681335317405,12,12.653012012884417,5.23304741571254,0.8701032326238493
12937,75,75014,208.15104138782357,688.8663638606074,111.46910688642652,17,12.244178905166093,5.065193851916231,0.8196257859296068
12938,26,26100,1267.3921681742374,21915.23693018274,3595.44840197082,92,13.776001827980842,5.235364770707773,0.8589222173843335
12939,94,94320,296.8057953464929,1391.3972498848027,227.9377458468537,24,12.366908139437205,5.041294383640589,0.8258613979958467
12940,75,75014,299.83137682315265,1487.8201804044074,251.7251383882143,25,11.993255072926106,4.959400601348025,0.839083794627381
12941,85,85450,1074.0519668684326,16342.842522264358,2685.465641267277,80,13.425649585855407,5.171785608311506,0.8498308991352143
12942,92,92500,210.53853962081223,756.7385196102917,130.0934328257052,18,11.696585534489568,4.946003396145698,0.8502838746778119
12943,94,94240,1684.4567084802754,42499.3105736735,7188.81135118792,130,12.957359296002119,5.068492614630114,0.8573418427177006
12944,61,61400,158.93906912661333,399.84285869181434,65.9134118220792,13,12.226082240508719,5.126190496048902,0.8450437413087076
12945,86,86360,143.01734154426347,292.9036136654161,45.578639982052955,11,13.001576504023951,5.325520248462111,0.8287025451282356
12946,49,49240,121.55196227013562,268.7104792431541,46.8225753256905,11,11.050178388194148,4.885645077148257,0.851319551376191
12947,14,14100,163.32661816940654,503.10872710513013,83.6425533481345,15,10.88844121129377,4.791511686715525,0.7965957461727096
12948,69,69600,141.50960206098978,332.5152287056456,55.24910371278788,12,11.792466838415814,5.038109525843115,0.8371076320119375
12949,21,21390,369.3641026349057,1963.9034557140099,316.583392961208,28,13.191575094103774,5.195511787603201,0.8375222036010794
12950,72,72300,331.20635073020964,1566.1415963754685,262.8684122642699,25,13.248254029208386,5.220471987918228,0.8762280408808998
12951,64,64500,179.72861430749637,424.00936581401805,63.84202951754175,13,13.825278023653567,5.436017510436129,0.8184875579172018
12952,31,31600,165.20439444107487,454.5746809056718,78.57113165594232,14,11.800313888648205,4.995326163798591,0.8634190291861794
12953,69,69003,126.7380816356816,314.4715483447111,54.98135578600503,12,10.561506802973467,4.76472042946532,0.8330508452425005
12954,67,67820,234.65084043942255,797.3689025559096,127.34185088613798,18,13.036157802190141,5.211561454613788,0.8322996789943659
12955,87,87350,302.58486515616283,1405.71333315906,237.45381964539078,24,12.607702714840118,5.093164250576304,0.8603399262514159
12956,17,17120,160.17601452928108,354.13330468965546,55.07885402017389,12,13.348001210773424,5.365656131661447,0.8345280912147559
12957,75,75017,1019.4611943229113,15595.852186114544,2647.0331755282964,79,12.904572080036852,5.061944883516567,0.8591474117261592
12958,5,5130,1097.9869814118997,16806.48061651034,2781.658676012467,81,13.555394832245675,5.1871853754661545,0.8585366283989095
12959,16,16230,417.62876760050756,2677.8881171342296,446.91212370137305,33,12.65541720001538,5.071757797602707,0.8464244767071459
12960,71,71400,198.2626833210357,730.9491964136363,126.37260549697213,18,11.014593517835316,4.777445728193701,0.8259647418102753
12961,78,78000,238.30198015717266,874.6319415868708,143.53088029389136,19,12.542209481956457,5.114806675946613,0.8393618730636921
12962,90,90160,93.13504514975125,143.97286931378062,23.17370223516421,8,11.641880643718906,5.141888189777879,0.827632222684436
12963,29,29200,225.54706538163012,849.5576306621186,137.37226701042457,19,11.870898177980532,4.96817327872584,0.8033465907042372
12964,75,75015,101.86998344856165,213.21538891260676,36.506974350279286,10,10.186998344856166,4.738119753613484,0.811266096672873
12965,30,30400,248.63329204268038,753.9703315258994,112.8284665749628,17,14.625487767216493,5.543899496513966,0.8296210777570794
12966,53,53300,266.28813044755964,925.3219479924265,144.49925102708303,19,14.015164760397875,5.411239461944015,0.8450248598075031
12967,35,35220,669.8505842664318,6920.625967580565,1163.3653937125468,53,12.638690269177959,5.022224940189089,0.8442419402848671
12968,91,91150,218.95361756279092,838.4767860974573,146.34325417910804,19,11.523874608567944,4.903373018113785,0.8558085039713921
12969,69,69006,410.7513804106721,3409.413198784303,622.9193172734607,39,10.53208667719672,4.601097434256819,0.8406468519209996
12970,75,75009,336.07210311700396,1578.2805265399613,246.21336512051786,25,13.442884124680159,5.260935088466538,0.8207112170683929
12971,84,84400,361.4269575119288,1824.246442666056,294.1690736991166,27,13.386183611552918,5.197283312438906,0.8380885290573122
12972,53,53290,396.8919118503376,2036.5634316630953,324.64564513655193,28,14.174711137512057,5.387733946198665,0.8588509130596612
12973,75,75011,521.8918841392182,4298.575263167295,736.6188826869552,42,12.425997241409956,4.992538052459111,0.8555387719941407
12974,75,75020,159.1829782195227,448.54510193138043,78.5056879590201,14,11.370212729965909,4.929067054190994,0.8626998676815395
12975,15,15240,207.3454559211368,689.5260628508087,116.57446989760125,17,12.196791524772753,5.070044579785358,0.8571652198353032
12976,13,13090,119.65142734589233,267.6994746338851,46.298344176195826,11,10.877402485990212,4.867263175161547,0.8417880759308332
12977,94,94360,164.49541277067198,504.44850931873407,90.39029858290627,15,10.966360851378132,4.804271517321276,0.8608599865038692
12978,13,13170,199.58377133108,615.8176335139368,101.37739164696721,16,12.4739857081925,5.13181361261614,0.8448115970580601
12979,63,63350,495.91590715993925,3756.905628688055,642.5581478111172,39,12.715792491280494,5.070048081900209,0.8671499970460421
12980,1,1120,330.92810034501787,1759.3937602614792,292.78485813323516,27,12.256596309074736,5.0125178355027895,0.8341448949664819
12981,40,40380,219.27788256359554,707.6156085628983,117.93182404207303,17,12.89869897432915,5.203055945315429,0.8671457650152429
12982,34,34300,343.4922634223842,2217.010363869001,393.3691536313713,31,11.080395594270458,4.767764223374196,0.8459551690997232
12983,74,74540,137.59431984090915,414.03816974514353,71.07685445291031,14,9.828165702922082,4.549869997199379,0.781064334647366
12984,13,13330,212.83343085643907,761.4979417139782,128.5409339881749,18,11.824079492024392,4.977110730156721,0.8401368234521236
12985,35,35200,579.3328375231157,5385.04658623095,917.346850919637,47,12.326230585598207,4.981541707891721,0.8486094828118751
12986,74,74370,337.90179342381686,1983.0384139483187,337.3566733389343,29,11.651785980131615,4.8843310688382235,0.8309277668446657
12987,44,44800,762.1170024270934,8244.40831065423,1368.595972009286,57,13.370473726791113,5.165669367577838,0.8575162731887757
12988,6,6300,182.70748303604296,584.798740335679,99.75917234737565,16,11.419217689752685,4.873322836130658,0.8313264362281304
12990,71,71200,185.1666119704169,481.26858626604803,76.75346447249406,14,13.226186569315493,5.288665783143385,0.8434446645329018
12991,6,6130,262.4149511182591,1069.7681240718596,169.10180220942243,21,12.495950053250434,5.094133924151712,0.8052466771877259
12992,31,31650,113.58893641150294,191.2717529233798,29.68732154559752,9,12.620992934611438,5.313104247871661,0.8246478207110423
12993,69,69510,1010.6060173092098,13834.11927347616,2242.3292520864384,73,13.843918045331641,5.2641245332862105,0.8532455297132566
12994,31,31400,135.29707671151044,284.6826357784093,47.067688821402655,11,12.299734246500948,5.1760479232438055,0.8557761603891392
12995,83,83000,799.7487221106278,10020.320223779794,1539.6431596073228,64,12.49607378297856,4.970396936398707,0.7637118847258546
12996,95,95270,359.8763208706096,1833.3149231386224,304.1361273317774,27,13.328752624837394,5.223119439141374,0.8664846932529271
12997,75,75014,299.83137682315265,1487.8201804044074,251.7251383882143,25,11.993255072926106,4.959400601348025,0.839083794627381
12998,85,85500,89.08004642612579,168.368115237249,29.970655524272484,9,9.897782936236199,4.676892089923583,0.832518209007569
12999,92,92160,145.7301183197297,335.7958777648305,53.76974139355194,12,12.144176526644143,5.087816329770159,0.8146930514174536
13000,95,95800,363.06643675429217,1733.6161671336133,274.5731824166022,26,13.96409372131893,5.334203591180349,0.8448405612818529
13001,75,75010,168.1721463599549,507.87503613443346,85.76613346777991,15,11.211476423996993,4.836905106042224,0.816820318740761
13002,45,45250,109.52300410365577,255.48267205994273,45.56189256793848,11,9.956636736695978,4.645139491998958,0.8283980466897906
13003,85,85260,265.6350617279105,1233.3051921525798,216.12013633388182,23,11.549350509909152,4.874724079654466,0.8542297878809558
13004,94,94160,121.63023033682089,196.68096833996776,31.569487308437097,9,13.514470037424543,5.463360231665771,0.8769302030121415
13005,38,38340,590.6923418199248,5077.815510183156,846.585692150155,45,13.126496484887216,5.129106575942582,0.8551370627779343
13006,48,48310,416.43254556373137,2793.705577906865,480.9027595030125,34,12.248016045992099,4.979867340297442,0.8572241702370988
13007,33,33,829.6925766523555,8602.084291180012,1352.9218197739942,57,14.55601011670799,5.389777124799506,0.847695375798242
13008,94,94440,185.95551872913944,595.6868911592985,99.10292034091358,16,11.622219920571215,4.9640574263274875,0.8258576695076132
13009,34,34200,94.22207532911389,203.69930186345715,37.372032046028316,10,9.42220753291139,4.52665115252127,0.8304896010228515
13010,77,77730,157.50050323110142,492.98164058070597,87.65964980754842,15,10.500033548740095,4.695063243625771,0.8348538076909373
13011,91,91080,318.8542692619829,1628.7321175259397,262.36446253737296,26,12.263625740845496,5.011483438541353,0.807275269345763
13012,69,69510,103.75322546184529,182.24462749827555,30.914802226636187,9,11.528136162427254,5.062350763840987,0.8587445062954496
13013,71,71000,450.1921202356887,2914.841186337836,477.7318572889518,34,13.240944712814374,5.195795341065661,0.8515719381264738
13014,94,94300,296.12676175567276,1137.9701638182785,184.9525868033758,21,14.10127436931775,5.418905541991802,0.880726603825599
13015,92,92200,184.75197261409917,483.5928793878743,79.6632321640201,14,13.196569472435655,5.314207465800816,0.8754201336705506
13016,78,78000,155.7156733676747,349.5573854778725,55.75558598990603,12,12.97630611397289,5.296324022392008,0.8447816059076672
13017,59,59551,1415.2046283757318,27095.357271109977,4448.811830726223,102,13.874555180154234,5.260213020988153,0.8636792527133028
13018,71,71240,374.3701074614101,2310.08320108392,399.6839537904992,31,12.076455079400326,4.967920862546064,0.8595353844956971
13019,56,56000,106.33880182976712,184.87421615939283,29.426479799195885,9,11.81542242552968,5.135394893316468,0.8174022166443301
